Source,Target,InDist_AUC,InDist_MAP,InDist_BRP_90,OutDist_AUC,OutDist_MAP,OutDist_BRP_90,Recovered_AUC,Recovered_MAP,Recovered_BRP_90
arc_easy,got_larger_than,0.8747600000000001,0.8717050214584061,0.418,0.6784585710181803,0.6554117534478511,0.007263922518159807,0.7755939583636429,0.7518733256248936,0.017377805067367958
arc_easy,imdb,0.8747600000000001,0.8717050214584061,0.418,0.489636,0.49434738552729846,0.0,0.5597375280076821,0.5671039782474013,0.0
arc_easy,amazon_polarity,0.8747600000000001,0.8717050214584061,0.418,0.543852,0.5610580368241957,0.026,0.6217156705839315,0.6436329067894063,0.06220095693779904
arc_easy,ag_news,0.8747600000000001,0.8717050214584061,0.418,0.485364,0.5223773008627444,0.004,0.5548539027847638,0.5992592539948675,0.009569377990430623
arc_easy,dbpedia_14,0.8747600000000001,0.8717050214584061,0.418,0.62312,0.6361360104927709,0.002,0.7123325254927065,0.7297606355742721,0.004784688995215312
arc_easy,rte,0.8747600000000001,0.8717050214584061,0.418,0.540612,0.5601798169893508,0.0,0.6180117975216058,0.6426254331449668,0.0
arc_easy,copa,0.8747600000000001,0.8717050214584061,0.418,0.5920000000000001,0.5959262669240042,0.01,0.6767570533632082,0.6836329403345524,0.023923444976076555
arc_easy,boolq,0.8747600000000001,0.8717050214584061,0.418,0.5974039999999999,0.5832971797671719,0.006,0.6829347478165438,0.669145141313155,0.014354066985645933
arc_challenge,commonsense_qa,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.70888,0.6998191464967068,0.108,0.9868833761848339,1.5792090565697476,9.036000000000046
arc_challenge,race,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.6299520000000001,0.3385786827800252,0.0,0.8770019701421801,0.7640352866655779,0.0
arc_challenge,arc_easy,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.824424,0.8087031151332785,0.182,1.1477405774289098,1.8249161799700069,15.22733333333341
arc_challenge,arc_challenge,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.7183016930941123,0.4431453477203374,0.0119521912350597,1.0,1.0,1.0
arc_challenge,open_book_qa,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.7075600000000001,0.6968988638006607,0.04,0.9850457082345971,1.5726191584447444,3.346666666666684
arc_challenge,got_cities,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.8582274068991058,0.8845784447255646,0.6501650165016502,1.194800757328384,1.9961361419590242,54.397139713971676
arc_challenge,got_sp_en_trans,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.7529726516052319,0.7200936168384668,0.1206896551724138,1.048267961560515,1.6249603443719496,10.097701149425339
arc_challenge,got_larger_than,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.9230633936999104,0.9302596294648278,0.774818401937046,1.2850636474540094,2.0992201187496184,64.82647296206652
arc_challenge,imdb,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.534236,0.5312874506418402,0.002,0.7437487689869668,1.1989011130883587,0.1673333333333342
arc_challenge,amazon_polarity,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.5800720000000001,0.5674599167651503,0.002,0.807560396386256,1.2805277538945663,0.1673333333333342
arc_challenge,ag_news,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.728848,0.6854534535339869,0.0,1.014682280450237,1.5467914919115129,0.0
arc_challenge,dbpedia_14,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.715024,0.629186387591419,0.0,0.9954368851895733,1.4198194583969532,0.0
arc_challenge,rte,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.5508839999999999,0.5336725836828502,0.002,0.7669256599229856,1.2042833946654523,0.1673333333333342
arc_challenge,copa,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.6722999999999999,0.6640122033406421,0.09,0.9359576992002367,1.4984072534135924,7.530000000000038
arc_challenge,boolq,0.7183016930941123,0.4431453477203374,0.0119521912350597,0.5437960000000001,0.5409633678486909,0.004,0.757057939899289,1.2207357487369697,0.3346666666666684
open_book_qa,commonsense_qa,0.7455080000000001,0.7315102088636468,0.082,0.7239800000000001,0.6942119457589986,0.0,0.9711230462986313,0.949011971873108,0.0
open_book_qa,race,0.7455080000000001,0.7315102088636468,0.082,0.5127253333333333,0.2736878512682984,0.0,0.687752959503229,0.374140849918492,0.0
open_book_qa,arc_easy,0.7455080000000001,0.7315102088636468,0.082,0.8559039999999999,0.8246254593932565,0.378,1.1480815765893857,1.1272917990772242,4.609756097560975
open_book_qa,arc_challenge,0.7455080000000001,0.7315102088636468,0.082,0.488513236772536,0.24190318909139283,0.00398406374501992,0.6552756466363017,0.33069010679587585,0.04858614323195024
open_book_qa,open_book_qa,0.7455080000000001,0.7315102088636468,0.082,0.7455080000000001,0.7315102088636468,0.082,1.0,1.0,1.0
open_book_qa,got_cities,0.7455080000000001,0.7315102088636468,0.082,0.5703035650099664,0.6817912428593231,0.4389438943894389,0.764986512565883,0.9320324372758121,5.352974321822425
open_book_qa,got_sp_en_trans,0.7455080000000001,0.7315102088636468,0.082,0.8127229488703924,0.8333103158510884,0.46551724137931033,1.0901599296994697,1.139164301132012,5.677039529015979
open_book_qa,got_larger_than,0.7455080000000001,0.7315102088636468,0.082,0.3591977440214811,0.42606147723433124,0.029055690072639227,0.48181608248534025,0.5824409175316771,0.3543376838126735
open_book_qa,imdb,0.7455080000000001,0.7315102088636468,0.082,0.518058,0.5220028462016131,0.0,0.694906023811951,0.7135961192018226,0.0
open_book_qa,amazon_polarity,0.7455080000000001,0.7315102088636468,0.082,0.568484,0.5659814085856778,0.004,0.7625458076908631,0.7737163497210693,0.04878048780487805
open_book_qa,ag_news,0.7455080000000001,0.7315102088636468,0.082,0.656184,0.6234086240887584,0.002,0.8801837136556548,0.8522213586836783,0.024390243902439025
open_book_qa,dbpedia_14,0.7455080000000001,0.7315102088636468,0.082,0.712744,0.6552861532053789,0.0,0.9560514441159585,0.8957990541558168,0.0
open_book_qa,rte,0.7455080000000001,0.7315102088636468,0.082,0.529096,0.5530640742379782,0.002,0.7097120352833235,0.7560579025918545,0.024390243902439025
open_book_qa,copa,0.7455080000000001,0.7315102088636468,0.082,0.5515000000000001,0.5687110773937702,0.02,0.7397640266771115,0.7774479023023146,0.24390243902439024
open_book_qa,boolq,0.7455080000000001,0.7315102088636468,0.082,0.632636,0.6048545944910123,0.006,0.8485971981521324,0.8268573523131199,0.07317073170731707
got_cities,commonsense_qa,0.999411822370356,0.9994297243105378,1.0,0.6735840000000001,0.6556808293768457,0.006,0.6739804202059834,0.6560549615723815,0.006
got_cities,race,0.999411822370356,0.9994297243105378,1.0,0.5807306666666666,0.29425126483907954,0.0,0.5810724404773581,0.2944191649313517,0.0
got_cities,arc_easy,0.999411822370356,0.9994297243105378,1.0,0.720928,0.7012003931558667,0.058,0.7213522832761157,0.7016004988640835,0.058
got_cities,arc_challenge,0.999411822370356,0.9994297243105378,1.0,0.6080404683003633,0.33190497792297574,0.0,0.6083983145789117,0.3320943632649532,0.0
got_cities,open_book_qa,0.999411822370356,0.9994297243105378,1.0,0.631884,0.6483777417045246,0.004,0.6322558787640999,0.6487477067502786,0.004
got_cities,got_cities,0.999411822370356,0.9994297243105378,1.0,0.999411822370356,0.9994297243105378,1.0,1.0,1.0,1.0
got_cities,got_sp_en_trans,0.999411822370356,0.9994297243105378,1.0,0.9247919143876338,0.8790940647875112,0.7931034482758621,0.9253361764265081,0.8795956768185569,0.7931034482758621
got_cities,got_larger_than,0.999411822370356,0.9994297243105378,1.0,0.7854006296572061,0.7537273955668414,0.021791767554479417,0.785862856609432,0.7541574732398564,0.021791767554479417
got_cities,imdb,0.999411822370356,0.9994297243105378,1.0,0.454728,0.5054624028540293,0.018,0.45499561824423734,0.5057508202517444,0.018
got_cities,amazon_polarity,0.999411822370356,0.9994297243105378,1.0,0.44373599999999996,0.4642418507384306,0.0,0.4439971491907797,0.46450674764420324,0.0
got_cities,ag_news,0.999411822370356,0.9994297243105378,1.0,0.489952,0.4983581119685446,0.002,0.4902403484060813,0.49864247565014114,0.002
got_cities,dbpedia_14,0.999411822370356,0.9994297243105378,1.0,0.507884,0.5036142872105642,0.0,0.5081829018146149,0.5039016500714799,0.0
got_cities,rte,0.999411822370356,0.9994297243105378,1.0,0.555904,0.5528040475367446,0.002,0.5562311627268267,0.5531194781284893,0.002
got_cities,copa,0.999411822370356,0.9994297243105378,1.0,0.5899000000000001,0.5931997434312015,0.03,0.5902471701814616,0.5935382238510304,0.03
got_cities,boolq,0.999411822370356,0.9994297243105378,1.0,0.5063599999999999,0.5001472475518763,0.002,0.5066580049043647,0.5004326321161858,0.002
got_sp_en_trans,commonsense_qa,0.9821640903686089,0.9371337094336132,1.0,0.636708,0.6130688346472579,0.012,0.6482704939467312,0.654195691047957,0.012
got_sp_en_trans,race,0.9821640903686089,0.9371337094336132,1.0,0.56072,0.28097870622854293,0.0,0.5709025665859564,0.2998277656646899,0.0
got_sp_en_trans,arc_easy,0.9821640903686089,0.9371337094336132,1.0,0.6990799999999999,0.694570094867877,0.022,0.7117751573849878,0.7411643481351906,0.022
got_sp_en_trans,arc_challenge,0.9821640903686089,0.9371337094336132,1.0,0.5465295028165044,0.2816976974031401,0.0,0.5564543727223731,0.3005949893461768,0.0
got_sp_en_trans,open_book_qa,0.9821640903686089,0.9371337094336132,1.0,0.5988519999999999,0.5700168791606103,0.002,0.6097270363196124,0.6082556559672987,0.002
got_sp_en_trans,got_cities,0.9821640903686089,0.9371337094336132,1.0,0.8943023015172806,0.8709595560848781,0.38943894389438943,0.9105426580823643,0.929386647089315,0.38943894389438943
got_sp_en_trans,got_sp_en_trans,0.9821640903686089,0.9371337094336132,1.0,0.9821640903686089,0.9371337094336132,1.0,1.0,1.0,1.0
got_sp_en_trans,got_larger_than,0.9821640903686089,0.9371337094336132,1.0,0.5645926282032492,0.6412885496387979,0.09927360774818401,0.5748455209672306,0.6843084857403979,0.09927360774818401
got_sp_en_trans,imdb,0.9821640903686089,0.9371337094336132,1.0,0.49586399999999997,0.5701282253732365,0.0,0.5048687941888619,0.6083744716832477,0.0
got_sp_en_trans,amazon_polarity,0.9821640903686089,0.9371337094336132,1.0,0.541728,0.536467038107703,0.002,0.5515656755447942,0.5724551712390478,0.002
got_sp_en_trans,ag_news,0.9821640903686089,0.9371337094336132,1.0,0.599056,0.5837403646882365,0.0,0.6099347409200968,0.6228997621279024,0.0
got_sp_en_trans,dbpedia_14,0.9821640903686089,0.9371337094336132,1.0,0.566072,0.538874190559765,0.0,0.5763517578692494,0.5750238041116362,0.0
got_sp_en_trans,rte,0.9821640903686089,0.9371337094336132,1.0,0.553376,0.593946238893283,0.03,0.563425200968523,0.6337902829813405,0.03
got_sp_en_trans,copa,0.9821640903686089,0.9371337094336132,1.0,0.5765,0.576484882761936,0.02,0.5869691283292978,0.6151575564498188,0.02
got_sp_en_trans,boolq,0.9821640903686089,0.9371337094336132,1.0,0.5766399999999999,0.5690758902243427,0.002,0.5871116707021791,0.6072515421180207,0.002
got_larger_than,commonsense_qa,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.6481439999999999,0.6204321203870697,0.004,0.6596650989677189,0.6302367252017377,0.0042467866323907455
got_larger_than,race,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.5484293333333333,0.2836332340805429,0.004,0.5581779518905265,0.28811545168515534,0.0042467866323907455
got_larger_than,arc_easy,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.7140519999999999,0.6960852939809334,0.062,0.7267446481770988,0.7070854356572335,0.06582519280205655
got_larger_than,arc_challenge,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.6268650365161517,0.33049948923760125,0.0,0.6380078907662956,0.33572232792848444,0.0
got_larger_than,open_book_qa,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.625856,0.6131824681330793,0.004,0.6369809180977386,0.6228725076745151,0.0042467866323907455
got_larger_than,got_cities,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.45517324009628685,0.48074229040344685,0.0033003300330033004,0.46326418276737014,0.48833939574377566,0.003503949366659031
got_larger_than,got_sp_en_trans,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.6316884661117717,0.6141679859646492,0.0,0.642917059348522,0.6238735995109742,0.0
got_larger_than,got_larger_than,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.9825349272142064,0.9844429808314812,0.9418886198547216,1.0,1.0,1.0
got_larger_than,imdb,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.58769,0.5729010928439958,0.0,0.5981364974640493,0.5819545712643627,0.0
got_larger_than,amazon_polarity,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.549704,0.5445439405424226,0.0,0.5594752764246077,0.5531492947234886,0.0
got_larger_than,ag_news,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.6880400000000001,0.650149593526419,0.002,0.7002702712572351,0.6604238195464495,0.0021233933161953727
got_larger_than,dbpedia_14,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.7269120000000001,0.6955334873260635,0.022,0.7398332414105856,0.706524908876491,0.023357326478149098
got_larger_than,rte,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.525716,0.5124690209481905,0.0,0.5350608771645087,0.5205674995166794,0.0
got_larger_than,copa,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.56555,0.5715128542080562,0.0,0.5756029473715616,0.580544394481176,0.0
got_larger_than,boolq,0.9825349272142064,0.9844429808314812,0.9418886198547216,0.42743,0.45300527737569035,0.0,0.4350277920520318,0.46016405845371827,0.0
imdb,commonsense_qa,0.64412,0.6785714173006816,0.002,0.5208480000000001,0.5196234493344063,0.0,0.808619511892194,0.7657608854222577,0.0
imdb,race,0.64412,0.6785714173006816,0.002,0.5462826666666666,0.2706591685720766,0.0,0.8481069779958185,0.3988661497838258,0.0
imdb,arc_easy,0.64412,0.6785714173006816,0.002,0.55854,0.5435810589150933,0.0,0.8671365584052662,0.8010668369696852,0.0
imdb,arc_challenge,0.64412,0.6785714173006816,0.002,0.6199767020037341,0.35121732904505504,0.0,0.9625173911751446,0.5175834408737366,0.0
imdb,open_book_qa,0.64412,0.6785714173006816,0.002,0.5364279999999999,0.5318827652205538,0.002,0.8328075513879399,0.7838272459756014,1.0
imdb,got_cities,0.64412,0.6785714173006816,0.002,0.07585312986744219,0.3160475980016445,0.0,0.11776241984015741,0.46575436268574916,0.0
imdb,got_sp_en_trans,0.64412,0.6785714173006816,0.002,0.3781212841854935,0.40631382331622334,0.0,0.5870354657292018,0.5987782758851184,0.0
imdb,got_larger_than,0.64412,0.6785714173006816,0.002,0.6658830150848044,0.7005757079102766,0.13559322033898305,1.0337872059318207,1.0324273761737959,67.79661016949153
imdb,imdb,0.64412,0.6785714173006816,0.002,0.64412,0.6785714173006816,0.002,1.0,1.0,1.0
imdb,amazon_polarity,0.64412,0.6785714173006816,0.002,0.5995560000000001,0.5827145703860599,0.002,0.930814134012296,0.8587372758847776,1.0
imdb,ag_news,0.64412,0.6785714173006816,0.002,0.660716,0.6013047809258245,0.002,1.0257653853319257,0.8861333760826247,1.0
imdb,dbpedia_14,0.64412,0.6785714173006816,0.002,0.7804199999999999,0.7395223096069385,0.008,1.2116065329441716,1.0898223691011273,4.0
imdb,rte,0.64412,0.6785714173006816,0.002,0.510512,0.5039553678231652,0.002,0.7925728125194063,0.7426710807063919,1.0
imdb,copa,0.64412,0.6785714173006816,0.002,0.5044,0.5188684988360256,0.01,0.7830838974104203,0.764648326774586,5.0
imdb,boolq,0.64412,0.6785714173006816,0.002,0.506544,0.5035359592228333,0.002,0.786412469726138,0.7420530048640579,1.0
amazon_polarity,commonsense_qa,0.801856,0.781671320631727,0.138,0.728816,0.7094387017857408,0.014,0.9089113257243195,0.9075920825806816,0.10144927536231883
amazon_polarity,race,0.801856,0.781671320631727,0.138,0.5717226666666666,0.28870002869679295,0.0,0.7129991752467607,0.36933685690741846,0.0
amazon_polarity,arc_easy,0.801856,0.781671320631727,0.138,0.843336,0.8379731471851654,0.352,1.0517299864314789,1.072027494251595,2.550724637681159
amazon_polarity,arc_challenge,0.801856,0.781671320631727,0.138,0.637168282810015,0.36898736151432143,0.0,0.7946168424380625,0.4720492511048188,0.0
amazon_polarity,open_book_qa,0.801856,0.781671320631727,0.138,0.7010080000000001,0.6765243943520638,0.006,0.874231782265145,0.8654844772932362,0.043478260869565216
amazon_polarity,got_cities,0.801856,0.781671320631727,0.138,0.959132546918058,0.9600298023519219,0.8943894389438944,1.1961406373688768,1.228175803579502,6.4810828908977856
amazon_polarity,got_sp_en_trans,0.801856,0.781671320631727,0.138,0.9075505350772889,0.9103747875115453,0.7241379310344828,1.131812364161756,1.1646516425545759,5.247376311844078
amazon_polarity,got_larger_than,0.801856,0.781671320631727,0.138,0.8864740955273233,0.903091353221043,0.6561743341404358,1.1055277949249283,1.1553338716472128,4.75488647927852
amazon_polarity,imdb,0.801856,0.781671320631727,0.138,0.7042599999999999,0.6873418528157562,0.008,0.8782873732939579,0.8793233609495408,0.05797101449275362
amazon_polarity,amazon_polarity,0.801856,0.781671320631727,0.138,0.801856,0.781671320631727,0.138,1.0,1.0,1.0
amazon_polarity,ag_news,0.801856,0.781671320631727,0.138,0.913876,0.8877784958590584,0.632,1.1397008939260915,1.1357439788651558,4.579710144927536
amazon_polarity,dbpedia_14,0.801856,0.781671320631727,0.138,0.934404,0.9200598408145915,0.65,1.1653015005187963,1.177041828873832,4.7101449275362315
amazon_polarity,rte,0.801856,0.781671320631727,0.138,0.570104,0.614546282643446,0.02,0.7109805251815788,0.786195254223713,0.14492753623188404
amazon_polarity,copa,0.801856,0.781671320631727,0.138,0.709,0.6933940808408824,0.03,0.8841986591108627,0.8870660372706253,0.21739130434782605
amazon_polarity,boolq,0.801856,0.781671320631727,0.138,0.6708160000000001,0.6649596295873337,0.018,0.8365791364035439,0.8506895571529094,0.13043478260869562
ag_news,commonsense_qa,0.9377,0.9205431995223065,0.834,0.7181079999999999,0.7061654811639755,0.076,0.7658184920550282,0.7671182422839286,0.09112709832134293
ag_news,race,0.9377,0.9205431995223065,0.834,0.5325013333333333,0.26781422368722707,0.0,0.5678802744303437,0.29093064163224797,0.0
ag_news,arc_easy,0.9377,0.9205431995223065,0.834,0.838488,0.830413047453351,0.276,0.8941964380932068,0.9020902526728498,0.3309352517985612
ag_news,arc_challenge,0.9377,0.9205431995223065,0.834,0.5941361390220161,0.3060316280998803,0.0,0.6336100448139236,0.3324467860483767,0.0
ag_news,open_book_qa,0.9377,0.9205431995223065,0.834,0.69584,0.6741275643875764,0.006,0.7420710248480324,0.7323149687460605,0.007194244604316547
ag_news,got_cities,0.9377,0.9205431995223065,0.834,0.9290265660229389,0.926321106920382,0.8151815181518152,0.9907503103582584,1.006276628192,0.9774358730837113
ag_news,got_sp_en_trans,0.9377,0.9205431995223065,0.834,0.8156956004756243,0.7785823045432418,0.3103448275862069,0.869889730698117,0.8457857327578632,0.3721161002232697
ag_news,got_larger_than,0.9377,0.9205431995223065,0.834,0.7869542531175068,0.7393543136601108,0.004842615012106538,0.8392388323744341,0.803171772974675,0.005806492820271628
ag_news,imdb,0.9377,0.9205431995223065,0.834,0.641848,0.6325193857782594,0.0,0.6844918417404287,0.6871153750377929,0.0
ag_news,amazon_polarity,0.9377,0.9205431995223065,0.834,0.7181679999999999,0.7065043921397014,0.022,0.765882478404607,0.7674864064025726,0.026378896882494004
ag_news,ag_news,0.9377,0.9205431995223065,0.834,0.9377,0.9205431995223065,0.834,1.0,1.0,1.0
ag_news,dbpedia_14,0.9377,0.9205431995223065,0.834,0.9297080000000001,0.9101864568185224,0.554,0.9914770182361098,0.9887493137647875,0.6642685851318946
ag_news,rte,0.9377,0.9205431995223065,0.834,0.5569160000000001,0.5450701296796635,0.004,0.5939170310333797,0.5921179255493001,0.004796163069544365
ag_news,copa,0.9377,0.9205431995223065,0.834,0.5973999999999999,0.616145806294857,0.09,0.6370907539724858,0.6693285080098261,0.1079136690647482
ag_news,boolq,0.9377,0.9205431995223065,0.834,0.6176079999999999,0.6042542110227795,0.002,0.6586413565106111,0.6564104882164602,0.0023980815347721825
dbpedia_14,commonsense_qa,0.98894,0.9899974242610406,0.972,0.630296,0.6033544860360711,0.0,0.6373450360992577,0.6094505614359859,0.0
dbpedia_14,race,0.98894,0.9899974242610406,0.972,0.529936,0.271001199440849,0.0,0.535862640807329,0.27373929749679016,0.0
dbpedia_14,arc_easy,0.98894,0.9899974242610406,0.972,0.653104,0.621964471576641,0.0,0.6604081137379416,0.6282485755363366,0.0
dbpedia_14,arc_challenge,0.98894,0.9899974242610406,0.972,0.5532529428348023,0.27951854273396165,0.0,0.5594403531405366,0.282342696944491,0.0
dbpedia_14,open_book_qa,0.98894,0.9899974242610406,0.972,0.596156,0.5626493778556657,0.0,0.6028232248670293,0.5683341835718831,0.0
dbpedia_14,got_cities,0.98894,0.9899974242610406,0.972,0.7032099249528913,0.7181633609366388,0.21782178217821782,0.711074407904313,0.7254194236643537,0.2240964837224463
dbpedia_14,got_sp_en_trans,0.98894,0.9899974242610406,0.972,0.4973246135552913,0.4566964485203445,0.0,0.5028865386730148,0.4613107441781825,0.0
dbpedia_14,got_larger_than,0.98894,0.9899974242610406,0.972,0.5748641312313492,0.5068265025733834,0.0,0.5812932344038558,0.5119472941575496,0.0
dbpedia_14,imdb,0.98894,0.9899974242610406,0.972,0.6128480000000001,0.5822770918862251,0.0,0.6197019030477077,0.5881602089226158,0.0
dbpedia_14,amazon_polarity,0.98894,0.9899974242610406,0.972,0.6442239999999999,0.5884451114815714,0.002,0.6514288025562722,0.5943905479560231,0.00205761316872428
dbpedia_14,ag_news,0.98894,0.9899974242610406,0.972,0.888152,0.8523882623763969,0.174,0.8980848180880538,0.8610004849382726,0.17901234567901234
dbpedia_14,dbpedia_14,0.98894,0.9899974242610406,0.972,0.98894,0.9899974242610406,0.972,1.0,1.0,1.0
